,C/A,UNIT,SCP,STATION,LINENAME,DIVISION,DATE,TIME,DESC,ENTRIES,EXITS                                                               
48943,N040,R251,00-00-01,96 ST,BC,IND,06/29/2020,04:00:00,REGULAR,8283492,10737483
48944,N040,R251,00-00-01,96 ST,BC,IND,06/29/2020,08:00:00,REGULAR,8283497,10737560
48945,N040,R251,00-00-01,96 ST,BC,IND,06/29/2020,12:00:00,REGULAR,8283524,10737675
48946,N040,R251,00-00-01,96 ST,BC,IND,06/29/2020,16:00:00,REGULAR,8283569,10737775
48947,N040,R251,00-00-01,96 ST,BC,IND,06/29/2020,20:00:00,REGULAR,8283648,10737874
48948,N040,R251,00-00-01,96 ST,BC,IND,06/30/2020,00:00:00,REGULAR,8283659,10737900
48949,N040,R251,00-00-01,96 ST,BC,IND,06/30/2020,04:00:00,REGULAR,8283660,10737904
48950,N040,R251,00-00-01,96 ST,BC,IND,06/30/2020,08:00:00,REGULAR,8283670,10737966
48951,N040,R251,00-00-01,96 ST,BC,IND,06/30/2020,12:00:00,REGULAR,8283693,10738110
48952,N040,R251,00-00-01,96 ST,BC,IND,06/30/2020,16:00:00,REGULAR,8283734,10738220
48953,N040,R251,00-00-01,96 ST,BC,IND,06/30/2020,20:00:00,REGULAR,8283804,10738294
48954,N040,R251,00-00-01,96 ST,BC,IND,07/01/2020,00:00:00,REGULAR,8283814,10738324
48955,N040,R251,00-00-01,96 ST,BC,IND,07/01/2020,04:00:00,REGULAR,8283815,10738332
48956,N040,R251,00-00-01,96 ST,BC,IND,07/01/2020,08:00:00,REGULAR,8283826,10738400
48957,N040,R251,00-00-01,96 ST,BC,IND,07/01/2020,12:00:00,REGULAR,8283842,10738555
48958,N040,R251,00-00-01,96 ST,BC,IND,07/01/2020,16:00:00,REGULAR,8283887,10738653
48959,N040,R251,00-00-01,96 ST,BC,IND,07/01/2020,20:00:00,REGULAR,8283951,10738755
48960,N040,R251,00-00-01,96 ST,BC,IND,07/02/2020,00:00:00,REGULAR,8283968,10738773
48961,N040,R251,00-00-01,96 ST,BC,IND,07/02/2020,04:00:00,REGULAR,8283968,10738779
48962,N040,R251,00-00-01,96 ST,BC,IND,07/02/2020,08:00:00,REGULAR,8283976,10738842
48963,N040,R251,00-00-01,96 ST,BC,IND,07/02/2020,12:00:00,REGULAR,8283994,10738989
48964,N040,R251,00-00-01,96 ST,BC,IND,07/02/2020,16:00:00,REGULAR,8284035,10739111
48965,N040,R251,00-00-01,96 ST,BC,IND,07/02/2020,20:00:00,REGULAR,8284116,10739209
48966,N040,R251,00-00-01,96 ST,BC,IND,07/03/2020,00:00:00,REGULAR,8284143,10739245
48967,N040,R251,00-00-01,96 ST,BC,IND,07/03/2020,04:00:00,REGULAR,8284143,10739250
48968,N040,R251,00-00-01,96 ST,BC,IND,07/03/2020,08:00:00,REGULAR,8284150,10739302
48969,N040,R251,00-00-01,96 ST,BC,IND,07/03/2020,12:00:00,REGULAR,8284166,10739389
48970,N040,R251,00-00-01,96 ST,BC,IND,07/03/2020,16:00:00,REGULAR,8284206,10739479
48971,N040,R251,00-00-01,96 ST,BC,IND,07/03/2020,20:00:00,REGULAR,8284255,10739555
48972,N040,R251,00-00-02,96 ST,BC,IND,06/27/2020,00:00:00,REGULAR,11915037,7500320
48973,N040,R251,00-00-02,96 ST,BC,IND,06/27/2020,04:00:00,REGULAR,11915040,7500328
48974,N040,R251,00-00-02,96 ST,BC,IND,06/27/2020,08:00:00,REGULAR,11915051,7500354
48975,N040,R251,00-00-02,96 ST,BC,IND,06/27/2020,12:00:00,REGULAR,11915105,7500403
48976,N040,R251,00-00-02,96 ST,BC,IND,06/27/2020,16:00:00,REGULAR,11915192,7500452
48977,N040,R251,00-00-02,96 ST,BC,IND,06/27/2020,20:00:00,REGULAR,11915272,7500493
48978,N040,R251,00-00-02,96 ST,BC,IND,06/28/2020,00:00:00,REGULAR,11915313,7500504
48979,N040,R251,00-00-02,96 ST,BC,IND,06/28/2020,04:00:00,REGULAR,11915313,7500510
48980,N040,R251,00-00-02,96 ST,BC,IND,06/28/2020,08:00:00,REGULAR,11915323,7500523
48981,N040,R251,00-00-02,96 ST,BC,IND,06/28/2020,12:00:00,REGULAR,11915361,7500541
48982,N040,R251,00-00-02,96 ST,BC,IND,06/28/2020,16:00:00,REGULAR,11915431,7500575
48983,N040,R251,00-00-02,96 ST,BC,IND,06/28/2020,20:00:00,REGULAR,11915520,7500611
48984,N040,R251,00-00-02,96 ST,BC,IND,06/29/2020,00:00:00,REGULAR,11915558,7500642
48985,N040,R251,00-00-02,96 ST,BC,IND,06/29/2020,04:00:00,REGULAR,11915559,7500649
48986,N040,R251,00-00-02,96 ST,BC,IND,06/29/2020,08:00:00,REGULAR,11915589,7500747
48987,N040,R251,00-00-02,96 ST,BC,IND,06/29/2020,12:00:00,REGULAR,11915699,7500940
48988,N040,R251,00-00-02,96 ST,BC,IND,06/29/2020,16:00:00,REGULAR,11915867,7501048
48989,N040,R251,00-00-02,96 ST,BC,IND,06/29/2020,20:00:00,REGULAR,11916051,7501148
48990,N040,R251,00-00-02,96 ST,BC,IND,06/30/2020,00:00:00,REGULAR,11916105,7501173
48991,N040,R251,00-00-02,96 ST,BC,IND,06/30/2020,04:00:00,REGULAR,11916107,7501178
48992,N040,R251,00-00-02,96 ST,BC,IND,06/30/2020,08:00:00,REGULAR,11916153,7501274
48993,N040,R251,00-00-02,96 ST,BC,IND,06/30/2020,12:00:00,REGULAR,11916248,7501464
48994,N040,R251,00-00-02,96 ST,BC,IND,06/30/2020,16:00:00,REGULAR,11916396,7501572
48995,N040,R251,00-00-02,96 ST,BC,IND,06/30/2020,20:00:00,REGULAR,11916591,7501662
48996,N040,R251,00-00-02,96 ST,BC,IND,07/01/2020,00:00:00,REGULAR,11916647,7501691
48997,N040,R251,00-00-02,96 ST,BC,IND,07/01/2020,04:00:00,REGULAR,11916650,7501695
48998,N040,R251,00-00-02,96 ST,BC,IND,07/01/2020,08:00:00,REGULAR,11916695,7501802
48999,N040,R251,00-00-02,96 ST,BC,IND,07/01/2020,12:00:00,REGULAR,11916793,7501972
49000,N040,R251,00-00-02,96 ST,BC,IND,07/01/2020,16:00:00,REGULAR,11916935,7502082
49001,N040,R251,00-00-02,96 ST,BC,IND,07/01/2020,20:00:00,REGULAR,11917123,7502179
49002,N040,R251,00-00-02,96 ST,BC,IND,07/02/2020,00:00:00,REGULAR,11917188,7502202
49003,N040,R251,00-00-02,96 ST,BC,IND,07/02/2020,04:00:00,REGULAR,11917189,7502205
49004,N040,R251,00-00-02,96 ST,BC,IND,07/02/2020,08:00:00,REGULAR,11917228,7502281
49005,N040,R251,00-00-02,96 ST,BC,IND,07/02/2020,12:00:00,REGULAR,11917337,7502459
49006,N040,R251,00-00-02,96 ST,BC,IND,07/02/2020,16:00:00,REGULAR,11917499,7502562
49007,N040,R251,00-00-02,96 ST,BC,IND,07/02/2020,20:00:00,REGULAR,11917723,7502642
49008,N040,R251,00-00-02,96 ST,BC,IND,07/03/2020,00:00:00,REGULAR,11917789,7502671
49009,N040,R251,00-00-02,96 ST,BC,IND,07/03/2020,04:00:00,REGULAR,11917790,7502677
49010,N040,R251,00-00-02,96 ST,BC,IND,07/03/2020,08:00:00,REGULAR,11917805,7502718
49011,N040,R251,00-00-02,96 ST,BC,IND,07/03/2020,12:00:00,REGULAR,11917872,7502792
49012,N040,R251,00-00-02,96 ST,BC,IND,07/03/2020,16:00:00,REGULAR,11917984,7502869
49013,N040,R251,00-00-02,96 ST,BC,IND,07/03/2020,20:00:00,REGULAR,11918127,7502916
146255,R168A,R168,00-00-00,96 ST,123,IRT,06/27/2020,01:00:00,REGULAR,2016148,2092403
146256,R168A,R168,00-00-00,96 ST,123,IRT,06/27/2020,05:00:00,REGULAR,2016148,2092408
146257,R168A,R168,00-00-00,96 ST,123,IRT,06/27/2020,09:00:00,REGULAR,2016170,2092462
146258,R168A,R168,00-00-00,96 ST,123,IRT,06/27/2020,13:00:00,REGULAR,2016215,2092542
146259,R168A,R168,00-00-00,96 ST,123,IRT,06/27/2020,17:00:00,REGULAR,2016270,2092608
146260,R168A,R168,00-00-00,96 ST,123,IRT,06/27/2020,21:00:00,REGULAR,2016303,2092658
146261,R168A,R168,00-00-00,96 ST,123,IRT,06/28/2020,01:00:00,REGULAR,2016327,2092697
146262,R168A,R168,00-00-00,96 ST,123,IRT,06/28/2020,05:00:00,REGULAR,2016327,2092699
146263,R168A,R168,00-00-00,96 ST,123,IRT,06/28/2020,09:00:00,REGULAR,2016340,2092747
146264,R168A,R168,00-00-00,96 ST,123,IRT,06/28/2020,13:00:00,REGULAR,2016374,2092794
146265,R168A,R168,00-00-00,96 ST,123,IRT,06/28/2020,17:00:00,REGULAR,2016417,2092896
146266,R168A,R168,00-00-00,96 ST,123,IRT,06/28/2020,21:00:00,REGULAR,2016447,2092966
146267,R168A,R168,00-00-00,96 ST,123,IRT,06/29/2020,01:00:00,REGULAR,2016466,2092997
146268,R168A,R168,00-00-00,96 ST,123,IRT,06/29/2020,05:00:00,REGULAR,2016466,2093001
146269,R168A,R168,00-00-00,96 ST,123,IRT,06/29/2020,09:00:00,REGULAR,2016520,2093130
146270,R168A,R168,00-00-00,96 ST,123,IRT,06/29/2020,13:00:00,REGULAR,2016589,2093237
146271,R168A,R168,00-00-00,96 ST,123,IRT,06/29/2020,17:00:00,REGULAR,2016709,2093367
146272,R168A,R168,00-00-00,96 ST,123,IRT,06/29/2020,21:00:00,REGULAR,2016776,2093448
146273,R168A,R168,00-00-00,96 ST,123,IRT,06/30/2020,01:00:00,REGULAR,2016795,2093474
146274,R168A,R168,00-00-00,96 ST,123,IRT,06/30/2020,05:00:00,REGULAR,2016795,2093478
146275,R168A,R168,00-00-00,96 ST,123,IRT,06/30/2020,09:00:00,REGULAR,2016862,2093604
146276,R168A,R168,00-00-00,96 ST,123,IRT,06/30/2020,13:00:00,REGULAR,2016920,2093720
146277,R168A,R168,00-00-00,96 ST,123,IRT,06/30/2020,17:00:00,REGULAR,2017038,2093837
146278,R168A,R168,00-00-00,96 ST,123,IRT,06/30/2020,21:00:00,REGULAR,2017110,2093928
146279,R168A,R168,00-00-00,96 ST,123,IRT,07/01/2020,01:00:00,REGULAR,2017133,2093964
146280,R168A,R168,00-00-00,96 ST,123,IRT,07/01/2020,05:00:00,REGULAR,2017133,2093967
146281,R168A,R168,00-00-00,96 ST,123,IRT,07/01/2020,09:00:00,REGULAR,2017186,2094112
146282,R168A,R168,00-00-00,96 ST,123,IRT,07/01/2020,13:00:00,REGULAR,2017244,2094225
146283,R168A,R168,00-00-00,96 ST,123,IRT,07/01/2020,17:00:00,REGULAR,2017357,2094334
146284,R168A,R168,00-00-00,96 ST,123,IRT,07/01/2020,21:00:00,REGULAR,2017431,2094412
146285,R168A,R168,00-00-00,96 ST,123,IRT,07/02/2020,01:00:00,REGULAR,2017462,2094444
146286,R168A,R168,00-00-00,96 ST,123,IRT,07/02/2020,05:00:00,REGULAR,2017462,2094447
146287,R168A,R168,00-00-00,96 ST,123,IRT,07/02/2020,09:00:00,REGULAR,2017517,2094571
146288,R168A,R168,00-00-00,96 ST,123,IRT,07/02/2020,13:00:00,REGULAR,2017590,2094677
146289,R168A,R168,00-00-00,96 ST,123,IRT,07/02/2020,17:00:00,REGULAR,2017730,2094823
146290,R168A,R168,00-00-00,96 ST,123,IRT,07/02/2020,21:00:00,REGULAR,2017813,2094929
146291,R168A,R168,00-00-00,96 ST,123,IRT,07/03/2020,01:00:00,REGULAR,2017836,2094970
146292,R168A,R168,00-00-00,96 ST,123,IRT,07/03/2020,05:00:00,REGULAR,2017836,2094971
146293,R168A,R168,00-00-00,96 ST,123,IRT,07/03/2020,09:00:00,REGULAR,2017874,2095053
146294,R168A,R168,00-00-00,96 ST,123,IRT,07/03/2020,13:00:00,REGULAR,2017922,2095144
146295,R168A,R168,00-00-00,96 ST,123,IRT,07/03/2020,17:00:00,REGULAR,2018003,2095226
146296,R168A,R168,00-00-00,96 ST,123,IRT,07/03/2020,21:00:00,REGULAR,2018055,2095278
146297,R168A,R168,00-00-01,96 ST,123,IRT,06/27/2020,01:00:00,REGULAR,6373078,2656081
146298,R168A,R168,00-00-01,96 ST,123,IRT,06/27/2020,05:00:00,REGULAR,6373078,2656084
146299,R168A,R168,00-00-01,96 ST,123,IRT,06/27/2020,09:00:00,REGULAR,6373098,2656136
146300,R168A,R168,00-00-01,96 ST,123,IRT,06/27/2020,13:00:00,REGULAR,6373132,2656206
146301,R168A,R168,00-00-01,96 ST,123,IRT,06/27/2020,17:00:00,REGULAR,6373196,2656290
146302,R168A,R168,00-00-01,96 ST,123,IRT,06/27/2020,21:00:00,REGULAR,6373251,2656354
146303,R168A,R168,00-00-01,96 ST,123,IRT,06/28/2020,01:00:00,REGULAR,6373274,2656388
146304,R168A,R168,00-00-01,96 ST,123,IRT,06/28/2020,05:00:00,REGULAR,6373274,2656391
146305,R168A,R168,00-00-01,96 ST,123,IRT,06/28/2020,09:00:00,REGULAR,6373293,2656424
146306,R168A,R168,00-00-01,96 ST,123,IRT,06/28/2020,13:00:00,REGULAR,6373328,2656471
146307,R168A,R168,00-00-01,96 ST,123,IRT,06/28/2020,17:00:00,REGULAR,6373370,2656528
146308,R168A,R168,00-00-01,96 ST,123,IRT,06/28/2020,21:00:00,REGULAR,6373404,2656585
146309,R168A,R168,00-00-01,96 ST,123,IRT,06/29/2020,01:00:00,REGULAR,6373425,2656611
146310,R168A,R168,00-00-01,96 ST,123,IRT,06/29/2020,05:00:00,REGULAR,6373425,2656616
146311,R168A,R168,00-00-01,96 ST,123,IRT,06/29/2020,09:00:00,REGULAR,6373478,2656723
146312,R168A,R168,00-00-01,96 ST,123,IRT,06/29/2020,13:00:00,REGULAR,6373547,2656820
146313,R168A,R168,00-00-01,96 ST,123,IRT,06/29/2020,17:00:00,REGULAR,6373659,2656924
146314,R168A,R168,00-00-01,96 ST,123,IRT,06/29/2020,21:00:00,REGULAR,6373737,2656977
146315,R168A,R168,00-00-01,96 ST,123,IRT,06/30/2020,01:00:00,REGULAR,6373761,2656999
146316,R168A,R168,00-00-01,96 ST,123,IRT,06/30/2020,05:00:00,REGULAR,6373761,2657001
146317,R168A,R168,00-00-01,96 ST,123,IRT,06/30/2020,09:00:00,REGULAR,6373812,2657092
146318,R168A,R168,00-00-01,96 ST,123,IRT,06/30/2020,13:00:00,REGULAR,6373887,2657188
146319,R168A,R168,00-00-01,96 ST,123,IRT,06/30/2020,17:00:00,REGULAR,6374015,2657285
146320,R168A,R168,00-00-01,96 ST,123,IRT,06/30/2020,21:00:00,REGULAR,6374112,2657345
146321,R168A,R168,00-00-01,96 ST,123,IRT,07/01/2020,01:00:00,REGULAR,6374144,2657377
146322,R168A,R168,00-00-01,96 ST,123,IRT,07/01/2020,05:00:00,REGULAR,6374144,2657384
146323,R168A,R168,00-00-01,96 ST,123,IRT,07/01/2020,09:00:00,REGULAR,6374199,2657481
146324,R168A,R168,00-00-01,96 ST,123,IRT,07/01/2020,13:00:00,REGULAR,6374268,2657554
146325,R168A,R168,00-00-01,96 ST,123,IRT,07/01/2020,17:00:00,REGULAR,6374389,2657671
146326,R168A,R168,00-00-01,96 ST,123,IRT,07/01/2020,21:00:00,REGULAR,6374475,2657747
146327,R168A,R168,00-00-01,96 ST,123,IRT,07/02/2020,01:00:00,REGULAR,6374499,2657775
146328,R168A,R168,00-00-01,96 ST,123,IRT,07/02/2020,05:00:00,REGULAR,6374499,2657777
146329,R168A,R168,00-00-01,96 ST,123,IRT,07/02/2020,09:00:00,REGULAR,6374551,2657879
146330,R168A,R168,00-00-01,96 ST,123,IRT,07/02/2020,13:00:00,REGULAR,6374629,2657974
146331,R168A,R168,00-00-01,96 ST,123,IRT,07/02/2020,17:00:00,REGULAR,6374766,2658082
146332,R168A,R168,00-00-01,96 ST,123,IRT,07/02/2020,21:00:00,REGULAR,6374848,2658157
146333,R168A,R168,00-00-01,96 ST,123,IRT,07/03/2020,01:00:00,REGULAR,6374874,2658177
146334,R168A,R168,00-00-01,96 ST,123,IRT,07/03/2020,05:00:00,REGULAR,6374874,2658181
146335,R168A,R168,00-00-01,96 ST,123,IRT,07/03/2020,09:00:00,REGULAR,6374917,2658232
146336,R168A,R168,00-00-01,96 ST,123,IRT,07/03/2020,13:00:00,REGULAR,6374986,2658308
146337,R168A,R168,00-00-01,96 ST,123,IRT,07/03/2020,17:00:00,REGULAR,6375093,2658407
146338,R168A,R168,00-00-01,96 ST,123,IRT,07/03/2020,21:00:00,REGULAR,6375169,2658455
146339,R168A,R168,00-00-02,96 ST,123,IRT,06/27/2020,01:00:00,REGULAR,144675,94074
146340,R168A,R168,00-00-02,96 ST,123,IRT,06/27/2020,05:00:00,REGULAR,144675,94078
146341,R168A,R168,00-00-02,96 ST,123,IRT,06/27/2020,09:00:00,REGULAR,144692,94133
146342,R168A,R168,00-00-02,96 ST,123,IRT,06/27/2020,13:00:00,REGULAR,144735,94183
146343,R168A,R168,00-00-02,96 ST,123,IRT,06/27/2020,17:00:00,REGULAR,144790,94264
146344,R168A,R168,00-00-02,96 ST,123,IRT,06/27/2020,21:00:00,REGULAR,144823,94332
146345,R168A,R168,00-00-02,96 ST,123,IRT,06/28/2020,01:00:00,REGULAR,144843,94367
146346,R168A,R168,00-00-02,96 ST,123,IRT,06/28/2020,05:00:00,REGULAR,144843,94372
146347,R168A,R168,00-00-02,96 ST,123,IRT,06/28/2020,09:00:00,REGULAR,144849,94412
146348,R168A,R168,00-00-02,96 ST,123,IRT,06/28/2020,13:00:00,REGULAR,144885,94461
146349,R168A,R168,00-00-02,96 ST,123,IRT,06/28/2020,17:00:00,REGULAR,144931,94530
146350,R168A,R168,00-00-02,96 ST,123,IRT,06/28/2020,21:00:00,REGULAR,144965,94603
146351,R168A,R168,00-00-02,96 ST,123,IRT,06/29/2020,01:00:00,REGULAR,144985,94632
146352,R168A,R168,00-00-02,96 ST,123,IRT,06/29/2020,05:00:00,REGULAR,144985,94637
146353,R168A,R168,00-00-02,96 ST,123,IRT,06/29/2020,09:00:00,REGULAR,145028,94713
146354,R168A,R168,00-00-02,96 ST,123,IRT,06/29/2020,13:00:00,REGULAR,145078,94775
146355,R168A,R168,00-00-02,96 ST,123,IRT,06/29/2020,17:00:00,REGULAR,145184,94859
146356,R168A,R168,00-00-02,96 ST,123,IRT,06/29/2020,21:00:00,REGULAR,145266,94944
146357,R168A,R168,00-00-02,96 ST,123,IRT,06/30/2020,01:00:00,REGULAR,145283,94967
146358,R168A,R168,00-00-02,96 ST,123,IRT,06/30/2020,05:00:00,REGULAR,145284,94971
146359,R168A,R168,00-00-02,96 ST,123,IRT,06/30/2020,09:00:00,REGULAR,145339,95041
146360,R168A,R168,00-00-02,96 ST,123,IRT,06/30/2020,13:00:00,REGULAR,145384,95105
146361,R168A,R168,00-00-02,96 ST,123,IRT,06/30/2020,17:00:00,REGULAR,145461,95177
146362,R168A,R168,00-00-02,96 ST,123,IRT,06/30/2020,21:00:00,REGULAR,145528,95254
146363,R168A,R168,00-00-02,96 ST,123,IRT,07/01/2020,01:00:00,REGULAR,145551,95281
146364,R168A,R168,00-00-02,96 ST,123,IRT,07/01/2020,05:00:00,REGULAR,145552,95284
146365,R168A,R168,00-00-02,96 ST,123,IRT,07/01/2020,09:00:00,REGULAR,145599,95377
146366,R168A,R168,00-00-02,96 ST,123,IRT,07/01/2020,13:00:00,REGULAR,145652,95452
146367,R168A,R168,00-00-02,96 ST,123,IRT,07/01/2020,17:00:00,REGULAR,145746,95554
146368,R168A,R168,00-00-02,96 ST,123,IRT,07/01/2020,21:00:00,REGULAR,145808,95646
146369,R168A,R168,00-00-02,96 ST,123,IRT,07/02/2020,01:00:00,REGULAR,145823,95678
146370,R168A,R168,00-00-02,96 ST,123,IRT,07/02/2020,05:00:00,REGULAR,145823,95682
146371,R168A,R168,00-00-02,96 ST,123,IRT,07/02/2020,09:00:00,REGULAR,145867,95764
146372,R168A,R168,00-00-02,96 ST,123,IRT,07/02/2020,13:00:00,REGULAR,145921,95824
146373,R168A,R168,00-00-02,96 ST,123,IRT,07/02/2020,17:00:00,REGULAR,146020,95929
146374,R168A,R168,00-00-02,96 ST,123,IRT,07/02/2020,21:00:00,REGULAR,146086,96019
146375,R168A,R168,00-00-02,96 ST,123,IRT,07/03/2020,01:00:00,REGULAR,146098,96066
146376,R168A,R168,00-00-02,96 ST,123,IRT,07/03/2020,05:00:00,REGULAR,146098,96068
146377,R168A,R168,00-00-02,96 ST,123,IRT,07/03/2020,09:00:00,REGULAR,146114,96131
146378,R168A,R168,00-00-02,96 ST,123,IRT,07/03/2020,13:00:00,REGULAR,146143,96227
146379,R168A,R168,00-00-02,96 ST,123,IRT,07/03/2020,17:00:00,REGULAR,146194,96304
146380,R168A,R168,00-00-02,96 ST,123,IRT,07/03/2020,21:00:00,REGULAR,146218,96352
146381,R168A,R168,00-02-00,96 ST,123,IRT,06/27/2020,01:00:00,REGULAR,6669076,7899660
146382,R168A,R168,00-02-00,96 ST,123,IRT,06/27/2020,05:00:00,REGULAR,6669076,7899663
146383,R168A,R168,00-02-00,96 ST,123,IRT,06/27/2020,09:00:00,REGULAR,6669087,7899706
146384,R168A,R168,00-02-00,96 ST,123,IRT,06/27/2020,13:00:00,REGULAR,6669099,7899747
146385,R168A,R168,00-02-00,96 ST,123,IRT,06/27/2020,17:00:00,REGULAR,6669126,7899808
146386,R168A,R168,00-02-00,96 ST,123,IRT,06/27/2020,21:00:00,REGULAR,6669142,7899842
146387,R168A,R168,00-02-00,96 ST,123,IRT,06/28/2020,01:00:00,REGULAR,6669147,7899870
146388,R168A,R168,00-02-00,96 ST,123,IRT,06/28/2020,05:00:00,REGULAR,6669147,7899871
146389,R168A,R168,00-02-00,96 ST,123,IRT,06/28/2020,09:00:00,REGULAR,6669154,7899894
146390,R168A,R168,00-02-00,96 ST,123,IRT,06/28/2020,13:00:00,REGULAR,6669174,7899928
146391,R168A,R168,00-02-00,96 ST,123,IRT,06/28/2020,17:00:00,REGULAR,6669202,7899984
146392,R168A,R168,00-02-00,96 ST,123,IRT,06/28/2020,21:00:00,REGULAR,6669224,7900038
146393,R168A,R168,00-02-00,96 ST,123,IRT,06/29/2020,01:00:00,REGULAR,6669232,7900060
146394,R168A,R168,00-02-00,96 ST,123,IRT,06/29/2020,05:00:00,REGULAR,6669232,7900063
146395,R168A,R168,00-02-00,96 ST,123,IRT,06/29/2020,09:00:00,REGULAR,6669261,7900142
146396,R168A,R168,00-02-00,96 ST,123,IRT,06/29/2020,13:00:00,REGULAR,6669286,7900205
146397,R168A,R168,00-02-00,96 ST,123,IRT,06/29/2020,17:00:00,REGULAR,6669336,7900293
146398,R168A,R168,00-02-00,96 ST,123,IRT,06/29/2020,21:00:00,REGULAR,6669374,7900355
146399,R168A,R168,00-02-00,96 ST,123,IRT,06/30/2020,01:00:00,REGULAR,6669386,7900379
146400,R168A,R168,00-02-00,96 ST,123,IRT,06/30/2020,05:00:00,REGULAR,6669386,7900381
146401,R168A,R168,00-02-00,96 ST,123,IRT,06/30/2020,09:00:00,REGULAR,6669410,7900479
146402,R168A,R168,00-02-00,96 ST,123,IRT,06/30/2020,13:00:00,REGULAR,6669439,7900552
146403,R168A,R168,00-02-00,96 ST,123,IRT,06/30/2020,17:00:00,REGULAR,6669484,7900642
146404,R168A,R168,00-02-00,96 ST,123,IRT,06/30/2020,21:00:00,REGULAR,6669506,7900692
146405,R168A,R168,00-02-00,96 ST,123,IRT,07/01/2020,01:00:00,REGULAR,6669511,7900713
146406,R168A,R168,00-02-00,96 ST,123,IRT,07/01/2020,05:00:00,REGULAR,6669511,7900719
146407,R168A,R168,00-02-00,96 ST,123,IRT,07/01/2020,09:00:00,REGULAR,6669528,7900804
146408,R168A,R168,00-02-00,96 ST,123,IRT,07/01/2020,13:00:00,REGULAR,6669560,7900878
146409,R168A,R168,00-02-00,96 ST,123,IRT,07/01/2020,17:00:00,REGULAR,6669589,7900940
146410,R168A,R168,00-02-00,96 ST,123,IRT,07/01/2020,21:00:00,REGULAR,6669611,7901008
146411,R168A,R168,00-02-00,96 ST,123,IRT,07/02/2020,01:00:00,REGULAR,6669614,7901032
146412,R168A,R168,00-02-00,96 ST,123,IRT,07/02/2020,05:00:00,REGULAR,6669614,7901035
146413,R168A,R168,00-02-00,96 ST,123,IRT,07/02/2020,09:00:00,REGULAR,6669635,7901131
146414,R168A,R168,00-02-00,96 ST,123,IRT,07/02/2020,13:00:00,REGULAR,6669673,7901211
146415,R168A,R168,00-02-00,96 ST,123,IRT,07/02/2020,17:00:00,REGULAR,6669708,7901273
146416,R168A,R168,00-02-00,96 ST,123,IRT,07/02/2020,21:00:00,REGULAR,6669741,7901335
146417,R168A,R168,00-02-00,96 ST,123,IRT,07/03/2020,01:00:00,REGULAR,6669748,7901361
146418,R168A,R168,00-02-00,96 ST,123,IRT,07/03/2020,05:00:00,REGULAR,6669748,7901361
146419,R168A,R168,00-02-00,96 ST,123,IRT,07/03/2020,09:00:00,REGULAR,6669755,7901443
146420,R168A,R168,00-02-00,96 ST,123,IRT,07/03/2020,13:00:00,REGULAR,6669781,7901490
146421,R168A,R168,00-02-00,96 ST,123,IRT,07/03/2020,17:00:00,REGULAR,6669836,7901546
146422,R168A,R168,00-02-00,96 ST,123,IRT,07/03/2020,21:00:00,REGULAR,6669849,7901573
146423,R168A,R168,00-03-00,96 ST,123,IRT,06/27/2020,01:00:00,REGULAR,4666064,10442359
146424,R168A,R168,00-03-00,96 ST,123,IRT,06/27/2020,05:00:00,REGULAR,4666064,10442364
146425,R168A,R168,00-03-00,96 ST,123,IRT,06/27/2020,09:00:00,REGULAR,4666079,10442419
146426,R168A,R168,00-03-00,96 ST,123,IRT,06/27/2020,13:00:00,REGULAR,4666101,10442484
146427,R168A,R168,00-03-00,96 ST,123,IRT,06/27/2020,17:00:00,REGULAR,4666122,10442570
146428,R168A,R168,00-03-00,96 ST,123,IRT,06/27/2020,21:00:00,REGULAR,4666134,10442612
146429,R168A,R168,00-03-00,96 ST,123,IRT,06/28/2020,01:00:00,REGULAR,4666154,10442640
146430,R168A,R168,00-03-00,96 ST,123,IRT,06/28/2020,05:00:00,REGULAR,4666154,10442644
146431,R168A,R168,00-03-00,96 ST,123,IRT,06/28/2020,09:00:00,REGULAR,4666162,10442673
146432,R168A,R168,00-03-00,96 ST,123,IRT,06/28/2020,13:00:00,REGULAR,4666180,10442733
146433,R168A,R168,00-03-00,96 ST,123,IRT,06/28/2020,17:00:00,REGULAR,4666208,10442850
146434,R168A,R168,00-03-00,96 ST,123,IRT,06/28/2020,21:00:00,REGULAR,4666250,10442912
146435,R168A,R168,00-03-00,96 ST,123,IRT,06/29/2020,01:00:00,REGULAR,4666262,10442947
146436,R168A,R168,00-03-00,96 ST,123,IRT,06/29/2020,05:00:00,REGULAR,4666262,10442951
146437,R168A,R168,00-03-00,96 ST,123,IRT,06/29/2020,09:00:00,REGULAR,4666286,10443111
146438,R168A,R168,00-03-00,96 ST,123,IRT,06/29/2020,13:00:00,REGULAR,4666317,10443230
146439,R168A,R168,00-03-00,96 ST,123,IRT,06/29/2020,17:00:00,REGULAR,4666377,10443333
146440,R168A,R168,00-03-00,96 ST,123,IRT,06/29/2020,21:00:00,REGULAR,4666402,10443443
146441,R168A,R168,00-03-00,96 ST,123,IRT,06/30/2020,01:00:00,REGULAR,4666419,10443476
146442,R168A,R168,00-03-00,96 ST,123,IRT,06/30/2020,05:00:00,REGULAR,4666419,10443480
146443,R168A,R168,00-03-00,96 ST,123,IRT,06/30/2020,09:00:00,REGULAR,4666450,10443623
146444,R168A,R168,00-03-00,96 ST,123,IRT,06/30/2020,13:00:00,REGULAR,4666486,10443753
